trip_id,passenger_name,passenger_address,destination,departure_date,trip_class,est_trip_cost_pkr
TRP-5201454,Atif Cheema,"House No. 161, Gali 4, Madina Town, Faisalabad",Jeddah,2024-03-25,First,462839
TRP-9777466,Atif Cheema,H#161 St-4 MadinaTown Faisalabad,London,2025-09-01,Business,919055
TRP-2647506,Rana Atif Cheema,"House 161, Street 4, Madina Town, Faisalabad",Jeddah,2025-06-20,Business,347887
TRP-9625365,A. Cheema,H#161 St-4 MadinaTown Faisalabad,Istanbul,2025-03-11,Business,380251
TRP-3019753,A. Cheema,H#161 St-4 MadinaTown Faisalabad,Kuala Lumpur,2025-04-16,First,565817
TRP-8108160,H. Kakar,"House 127, Street 25, Gulshan-e-Iqbal, Karachi",Baku,2024-06-23,Business,363706
TRP-7791645,Chaudhary Hafsa Kakar,مکان 127 گلی 25 Gulshan-e-Iqbal کراچی,Baku,2025-02-24,Business,272167
TRP-4229215,Hafsa Kakar,مکان 127 گلی 25 Gulshan-e-Iqbal کراچی,Jeddah,2024-01-17,Business,335187
TRP-5282089,Rana Lubna Khattak,"House 264, Street 38, Satellite Town, Rawalpindi",Lahore,2024-09-24,Economy,57741
TRP-5884326,Saad شیخ,"House 193, Street 18, Model Town, Lahore",Jeddah,2026-04-25,Business,437812
TRP-5613868,Saad شیخ,"House 193, Street 18, Model Town, Lahore",Baku,2025-02-23,First,257043
TRP-6170985,Saad Sheikh,"House 193, Street 18, Model Town, Lahore",Kuala Lumpur,2024-04-14,First,463803
TRP-4857722,A. Sial,مکان 8 گلی 20 Johar Town لاہور,Lahore,2024-08-17,Economy,53228
TRP-1218620,Maryam Malik,"House 158, Street 21, Madina Town, Faisalabad",Skardu,2024-05-30,Economy,75268
TRP-1667653,Waqas Ansari,"House No. 78, Gali 19, F-8/3, Islamabad",Istanbul,2026-02-26,Business,367747
TRP-5972557,Syed Waqas Ansari,"House 78, Street 19, F-8/3, Islamabad",Baku,2026-03-30,First,378051
TRP-8573764,Waqas Ansari,H#78 St-19 F-8/3 Islamabad,Kuala Lumpur,2025-08-24,First,590167
TRP-1326313,W.Ansari,"House 78, Street 19, F-8/3, Islamabad",Istanbul,2026-03-12,Business,526652
TRP-2388046,Rana Waqas Ansari,H#78 St-19 F-8/3 Islamabad,London,2024-09-21,Business,1264021
TRP-7686586,S.Sandhu,H#129 St-35 Gulbahar Peshawar,Skardu,2024-11-27,Economy,77425
TRP-9302825,Mian Ehsan Gondal,مکان 357 گلی 38 Gulshan-e-Iqbal کراچی,Baku,2024-08-09,Business,421899
TRP-3941682,E.Gondal,مکان 357 گلی 38 Gulshan-e-Iqbal کراچی,Baku,2024-08-10,First,438140
TRP-6142784,E. Gondal,H#357 St-38 Gulshan-e-Iqbal Karachi,Kuala Lumpur,2025-12-03,Business,504136
TRP-5822058,E.Gondal,"House 357, Street 38, Gulshan-e-Iqbal, Karachi",Kuala Lumpur,2025-06-27,First,632129
TRP-3871609,I.Tareen,مکان 17 گلی 28 DHA Phase 5 لاہور,Kuala Lumpur,2025-12-26,First,575654
TRP-6010148,Ibrahim Tareen,مکان 17 گلی 28 DHA Phase 5 لاہور,Baku,2025-05-06,Business,371867
TRP-8567540,I.Tareen,"House No. 17, Gali 28, DHA Phase 5, Lahore",London,2024-01-09,First,1057863
TRP-5061905,I.Tareen,مکان 17 گلی 28 DHA Phase 5 لاہور,Jeddah,2024-03-06,Business,480519
TRP-3925475,N. Rizvi,"House 38, Street 31, DHA Phase 6, Karachi",Baku,2024-05-09,First,351211
TRP-6468969,N. Rizvi,مکان 38 گلی 31 DHA Phase 6 کراچی,Jeddah,2025-06-26,First,446860
TRP-9522956,Haji Nadia Rizvi,"House 38, Street 31, DHA Phase 6, Karachi",Istanbul,2024-06-11,First,569993
TRP-9895176,Rana Usman Kayani,H#17 St-25 JoharTown Lahore,Dubai,2026-03-04,Business,353119
TRP-6187476,Nadeem Kayani,"House No. 273, Gali 14, Clifton Block 2, Karachi",Baku,2026-04-29,First,255241
TRP-3758115,Nadeem Kayani,"House 273, Street 14, Clifton Block 2, Karachi",London,2025-11-27,Business,1280275
TRP-2986733,Nadeem Kayani,H#273 St-14 CliftonBlock2 Karachi,Dubai,2025-12-05,Business,379897
TRP-1052768,Nadeem Kayani,"House 273, Street 14, Clifton Block 2, Karachi",Dubai,2026-01-23,First,376268
TRP-9574239,Mian Nadeem Kayani,مکان 273 گلی 14 Clifton Block 2 کراچی,Baku,2024-07-22,First,308833
TRP-2719457,L. Zaidi,"House No. 329, Gali 21, G-10/2, Islamabad",Jeddah,2024-02-02,Business,358943
TRP-1440681,Lubna Zaidi,H#329 St-21 G-10/2 Islamabad,Dubai,2024-03-26,Business,350381
TRP-1625052,Lubna Zaidi,"House No. 329, Gali 21, G-10/2, Islamabad",Baku,2025-12-21,First,353913
TRP-4933693,Lubna Zaidi,"House 329, Street 21, G-10/2, Islamabad",Kuala Lumpur,2024-06-05,First,471029
TRP-3370872,F.Wazir,"House No. 377, Gali 25, Wapda Town, Lahore",London,2025-04-16,First,945127
TRP-7158774,Malik Javeria Shirazi,"House No. 162, Gali 31, I-8/4, Islamabad",Karachi,2026-03-24,Economy,75374
TRP-2543132,Adnan Siddiqui,مکان 282 گلی 32 Gulgasht Multan,Skardu,2024-04-19,Economy,69255
TRP-6041961,Sana Kazmi,H#296 St-36 B-17 Islamabad,Karachi,2025-01-03,Economy,87032
TRP-3051775,Chaudhary Ahmed Ansari,H#2 St-2 BahriaPhase4 Rawalpindi,London,2026-04-09,First,1150801
TRP-8056886,Ahmed Ansari,مکان 2 گلی 2 Bahria Phase 4 راولپنڈی,Istanbul,2024-10-15,Business,491546
TRP-5037047,A. Ansari,مکان 2 گلی 2 Bahria Phase 4 راولپنڈی,Jeddah,2024-12-08,Business,338672
TRP-1946360,A. Ansari,مکان 2 گلی 2 Bahria Phase 4 راولپنڈی,Istanbul,2024-04-24,Business,441553
TRP-8670013,U.Malik,"House 306, Street 36, D Ground, Faisalabad",Kuala Lumpur,2025-06-12,First,521738
TRP-7336905,Usman Malik,H#306 St-36 DGround Faisalabad,Istanbul,2025-03-24,First,341851
TRP-7961766,U.Sandhu,"House 148, Street 4, Clifton Block 2, Karachi",Baku,2026-01-11,First,311579
TRP-3767983,Umar Sandhu,"House 148, Street 4, Clifton Block 2, Karachi",London,2024-11-10,Business,1322549
TRP-3618877,U.Sandhu,"House No. 148, Gali 4, Clifton Block 2, Karachi",London,2025-01-24,First,1023917
TRP-6901148,Umar Sandhu,"House 148, Street 4, Clifton Block 2, Karachi",Dubai,2024-03-24,Business,342227
TRP-2092569,Haji Mahnoor Kazmi,"House No. 248, Gali 18, Hayatabad Phase 3, Peshawar",Lahore,2024-05-09,Economy,44922
TRP-8835146,Mehwish Bukhari,"House No. 241, Gali 3, Wapda Town, Lahore",Skardu,2024-12-12,Economy,112607
TRP-3483672,R.Tarar,"House 151, Street 36, Peoples Colony, Faisalabad",London,2025-09-01,First,1119359
TRP-3034621,Rauf Tarar,"House No. 151, Gali 36, Peoples Colony, Faisalabad",London,2025-02-04,First,1170355
TRP-9501874,R.Tarar,"House 151, Street 36, Peoples Colony, Faisalabad",London,2024-05-29,Business,836434
TRP-9035981,N. Mughal,"House 8, Street 34, North Nazimabad, Karachi",Baku,2024-08-20,First,262526
TRP-5627177,R. Siddiqui,مکان 315 گلی 5 North Nazimabad کراچی,Dubai,2025-08-13,Business,513458
TRP-7472369,Rabia Siddiqui,H#315 St-5 NorthNazimabad Karachi,Istanbul,2026-05-25,First,502465
TRP-2312988,R.Siddiqui,مکان 315 گلی 5 North Nazimabad کراچی,London,2025-02-10,First,945624
TRP-5454520,Rabia Siddiqui,"House 315, Street 5, North Nazimabad, Karachi",Dubai,2024-12-08,First,488374
TRP-8260870,Rauf Orakzai,H#233 St-34 UniversityTown Peshawar,Lahore,2024-09-11,Economy,40446
TRP-7054621,Sadia خان,"House 189, Street 9, Gulbahar, Peshawar",Istanbul,2025-02-06,Business,472246
TRP-7753128,Sadia Khan,مکان 189 گلی 9 Gulbahar Peshawar,Dubai,2026-05-21,Business,324117
TRP-9641785,S. Khan,H#189 St-9 Gulbahar Peshawar,Kuala Lumpur,2024-06-30,First,594897
TRP-3433486,S. Khan,مکان 189 گلی 9 Gulbahar Peshawar,Kuala Lumpur,2025-06-18,Business,402628
TRP-8880557,U. Hashmi,"House No. 362, Gali 6, Gulshan-e-Iqbal, Karachi",Istanbul,2024-03-27,First,470401
TRP-8611648,U. Hashmi,"House 362, Street 6, Gulshan-e-Iqbal, Karachi",Istanbul,2024-09-13,First,565337
TRP-4991236,Z. Rizvi,H#283 St-10 Gulgasht Multan,London,2025-01-12,Business,1026921
TRP-7463523,Zeeshan Rizvi,"House 283, Street 10, Gulgasht, Multan",Dubai,2024-12-19,Business,340870
TRP-7808875,N.Durrani,H#68 St-7 GulbergIII Lahore,London,2025-02-01,Business,1047510
TRP-3489073,Mian Saqib Sial,مکان 65 گلی 1 Gulbahar Peshawar,Istanbul,2024-04-10,First,567306
TRP-8568982,Lubna Gilani,H#26 St-5 B-17 Islamabad,Skardu,2024-07-02,Economy,100471
TRP-1955714,Ubaid Mughal,"House No. 143, Gali 31, Bahria Phase 4, Rawalpindi",London,2024-10-15,Business,913378
TRP-1237877,U.Mughal,"House 143, Street 31, Bahria Phase 4, Rawalpindi",Dubai,2024-04-17,First,463031
TRP-1926443,M. Sheikh,مکان 267 گلی 34 E-11/2 اسلام آباد,Kuala Lumpur,2025-04-15,Business,673248
TRP-7912564,Muhammad Sheikh,مکان 267 گلی 34 E-11/2 اسلام آباد,Jeddah,2024-08-23,First,465456
TRP-7592333,M. Sheikh,H#267 St-34 E-11/2 Islamabad,Baku,2025-08-07,First,306960
TRP-9920275,Muhammad Sheikh,H#267 St-34 E-11/2 Islamabad,Dubai,2026-04-05,Business,413174
TRP-9056736,Chaudhary Uzma Orakzai,"House 47, Street 8, Hayatabad Phase 3, Peshawar",Lahore,2025-05-03,Economy,43577
TRP-6050753,M.Raja,H#19 St-17 SatelliteTown Rawalpindi,Karachi,2025-10-19,Economy,86776
TRP-4357578,M. Warraich,H#36 St-30 BahriaPhase4 Rawalpindi,Skardu,2025-11-21,Economy,85094
TRP-8806648,E. Abbasi,مکان 208 گلی 18 Clifton Block 2 کراچی,Istanbul,2025-10-21,First,424574
TRP-2031287,E.Abbasi,"House 208, Street 18, Clifton Block 2, Karachi",Baku,2025-08-23,Business,393827
TRP-2275869,E.Abbasi,"House 208, Street 18, Clifton Block 2, Karachi",Baku,2026-03-13,First,442034
TRP-6685831,Mahnoor Zaidi,"House No. 154, Gali 35, Chaklala Scheme 3, Rawalpindi",Skardu,2024-10-30,Economy,119233
TRP-3304488,K.Afridi,مکان 208 گلی 9 University Town Peshawar,Lahore,2026-05-13,Economy,38733
TRP-8871509,Waqas Dar,مکان 374 گلی 1 Peoples Colony Faisalabad,Skardu,2025-09-01,Economy,115769
TRP-5237335,L.Sheikh,"House No. 91, Gali 11, Gulgasht, Multan",Skardu,2026-02-09,Economy,116369
TRP-1222870,Haji Kinza Raja,"House No. 1, Gali 6, Cantt, Multan",Karachi,2026-01-31,Economy,85620
TRP-1193095,Sardar Farhan Khattak,"House No. 302, Gali 17, Gulgasht, Multan",London,2024-02-28,First,1066213
TRP-5383420,A.Qureshi,"House No. 361, Gali 13, University Town, Peshawar",London,2024-08-23,First,912254
TRP-2307650,A.Qureshi,"House 361, Street 13, University Town, Peshawar",Baku,2024-09-25,Business,326619
TRP-3319710,Noman Orakzai,"House 2, Street 18, Peoples Colony, Faisalabad",London,2026-01-18,Business,1223860
TRP-2691224,Malik Noman Orakzai,مکان 2 گلی 18 Peoples Colony Faisalabad,Baku,2025-01-21,Business,393177
TRP-9806169,N.Orakzai,"House 2, Street 18, Peoples Colony, Faisalabad",Baku,2025-08-22,Business,310624
TRP-2825383,Faisal بٹ,مکان 250 گلی 37 E-11/2 اسلام آباد,Dubai,2025-03-23,Business,459115
TRP-9641371,F.Butt,H#250 St-37 E-11/2 Islamabad,London,2026-04-20,Business,871928
TRP-7798459,Faisal بٹ,"House 250, Street 37, E-11/2, Islamabad",Istanbul,2026-01-19,Business,458234
TRP-4714412,عائشہ Lodhi,مکان 65 گلی 14 Gulgasht Multan,Kuala Lumpur,2025-06-08,Business,482271
TRP-5431423,عائشہ Lodhi,"House 65, Street 14, Gulgasht, Multan",London,2025-01-30,Business,1174561
TRP-7978738,عائشہ Lodhi,H#65 St-14 Gulgasht Multan,Baku,2024-08-16,Business,432255
TRP-8770946,A.Lodhi,"House No. 65, Gali 14, Gulgasht, Multan",Istanbul,2026-03-03,Business,506584
TRP-4986002,علی خان,"House No. 235, Gali 25, North Nazimabad, Karachi",Lahore,2026-04-22,Economy,51751
TRP-8296121,احمد چوہدری,مکان 195 گلی 21 DHA Phase 6 کراچی,Lahore,2025-04-19,Economy,44097
TRP-5075807,M.Kayani,"House No. 322, Gali 12, Satellite Town, Rawalpindi",Lahore,2024-01-14,Economy,37888
TRP-1026366,Kamran خان,"House No. 293, Gali 3, Cantt, Multan",Karachi,2024-09-15,Economy,56974
TRP-6310834,Salman Mughal,H#304 St-28 DGround Faisalabad,Lahore,2024-01-28,Economy,41794
TRP-1237541,Rana Shoaib Bangash,H#4 St-12 Gulbahar Peshawar,London,2024-11-09,First,1185780
TRP-2720544,S.Bangash,"House 4, Street 12, Gulbahar, Peshawar",Istanbul,2025-05-22,Business,504193
TRP-4795242,Shoaib Bangash,"House No. 4, Gali 12, Gulbahar, Peshawar",London,2024-07-24,First,1308006
TRP-1953059,Fahad Kazmi,"House 275, Street 24, DHA Phase 6, Karachi",Jeddah,2024-01-24,First,561473
TRP-6425984,Haji Fahad Kazmi,H#275 St-24 DHAPhase6 Karachi,Kuala Lumpur,2025-09-02,First,659023
TRP-7378393,Fahad Kazmi,مکان 275 گلی 24 DHA Phase 6 کراچی,Dubai,2024-04-24,First,359733
TRP-1820722,Mian Naveed Wazir,مکان 130 گلی 6 Satellite Town راولپنڈی,Dubai,2024-04-02,First,398025
TRP-4858654,N.Wazir,مکان 130 گلی 6 Satellite Town راولپنڈی,Istanbul,2025-11-03,Business,426278
TRP-4451495,N. Wazir,مکان 130 گلی 6 Satellite Town راولپنڈی,Kuala Lumpur,2024-06-09,First,610842
TRP-4066710,N.Wazir,مکان 130 گلی 6 Satellite Town راولپنڈی,London,2024-02-03,Business,917842
TRP-9025057,Ayesha Raja,"House No. 25, Gali 27, Gulshan-e-Iqbal, Karachi",Kuala Lumpur,2025-11-02,Business,602965
TRP-3286779,A. Raja,"House No. 25, Gali 27, Gulshan-e-Iqbal, Karachi",Kuala Lumpur,2024-03-20,First,540802
TRP-8487385,Sardar Ayesha Raja,H#25 St-27 Gulshan-e-Iqbal Karachi,Jeddah,2024-09-19,First,466223
TRP-6279991,A.Raja,"House No. 25, Gali 27, Gulshan-e-Iqbal, Karachi",Dubai,2024-03-05,First,472200
TRP-5293425,Mehwish Rizvi,H#394 St-5 BahriaPhase4 Rawalpindi,Dubai,2026-02-26,First,500563
TRP-4432818,Mehwish Rizvi,H#394 St-5 BahriaPhase4 Rawalpindi,Jeddah,2025-05-28,First,418266
TRP-6319053,Syed Mehwish Rizvi,"House 394, Street 5, Bahria Phase 4, Rawalpindi",Kuala Lumpur,2024-07-27,Business,461448
TRP-4826630,M.Rizvi,"House No. 394, Gali 5, Bahria Phase 4, Rawalpindi",London,2025-05-19,Business,997748
TRP-4564905,Mehwish Rizvi,H#394 St-5 BahriaPhase4 Rawalpindi,Baku,2024-06-23,First,299630
TRP-8735944,Mehwish Rizvi,"House 394, Street 5, Bahria Phase 4, Rawalpindi",Dubai,2026-02-11,Business,387560
TRP-3971950,Yousuf Niazi,H#82 St-38 CliftonBlock2 Karachi,Lahore,2025-02-28,Economy,41441
TRP-5137283,Kamran Yousafzai,"House No. 84, Gali 10, North Nazimabad, Karachi",Baku,2025-11-29,Business,391042
TRP-8659453,Kamran Yousafzai,"House No. 84, Gali 10, North Nazimabad, Karachi",Istanbul,2025-07-05,Business,346585
TRP-1849401,Farhan Khan,"House No. 193, Gali 11, Wapda Town, Lahore",Skardu,2024-07-13,Economy,105207
TRP-6264230,Hamza راجہ,"House No. 131, Gali 14, Johar Town, Lahore",Jeddah,2024-04-19,Business,353788
TRP-1584601,Hamza Raja,"House No. 131, Gali 14, Johar Town, Lahore",Kuala Lumpur,2026-01-11,Business,410571
TRP-9899076,Sardar Hamza Raja,H#131 St-14 JoharTown Lahore,London,2025-02-07,Business,881128
TRP-4013602,Sajid Mehsud,"House No. 348, Gali 33, Satellite Town, Rawalpindi",Dubai,2026-02-14,First,375517
TRP-4995476,S. Mehsud,مکان 348 گلی 33 Satellite Town راولپنڈی,London,2025-09-08,First,771282
TRP-9931570,S.Mehsud,"House No. 348, Gali 33, Satellite Town, Rawalpindi",Baku,2025-08-16,Business,299606
TRP-2945312,S.Mehsud,"House 348, Street 33, Satellite Town, Rawalpindi",London,2026-02-05,First,974774
TRP-3958010,Nadeem Gondal,H#123 St-9 ChaklalaScheme3 Rawalpindi,Dubai,2026-01-01,Business,441383
TRP-6582498,N.Gondal,"House 123, Street 9, Chaklala Scheme 3, Rawalpindi",Kuala Lumpur,2025-01-29,Business,630260
TRP-4733937,Nadeem Gondal,"House 123, Street 9, Chaklala Scheme 3, Rawalpindi",Dubai,2024-02-11,Business,341666
TRP-9190641,Nadeem Gondal,H#123 St-9 ChaklalaScheme3 Rawalpindi,Kuala Lumpur,2024-12-02,Business,669194
TRP-7135603,N.Gondal,"House No. 123, Gali 9, Chaklala Scheme 3, Rawalpindi",Istanbul,2024-08-26,First,408428
TRP-9594903,S. Janjua,مکان 18 گلی 16 Johar Town لاہور,Istanbul,2024-06-09,Business,342478
TRP-8858819,Shoaib Janjua,"House No. 18, Gali 16, Johar Town, Lahore",Baku,2025-06-28,Business,403789
TRP-9916893,S.Janjua,"House No. 18, Gali 16, Johar Town, Lahore",Jeddah,2025-03-15,First,411157
TRP-3191118,Fahad Janjua,"House No. 142, Gali 9, E-11/2, Islamabad",Skardu,2025-07-14,Economy,73330
TRP-1577958,M. Kakar,مکان 110 گلی 4 Gulberg III لاہور,London,2025-03-10,First,942091
TRP-6477412,Mubashir Kakar,مکان 110 گلی 4 Gulberg III لاہور,Kuala Lumpur,2025-04-12,First,401215
TRP-1513058,U.Mehsud,مکان 271 گلی 27 B-17 اسلام آباد,Baku,2024-05-21,Business,361471
TRP-5855439,Chaudhary Uzma Mehsud,H#271 St-27 B-17 Islamabad,Istanbul,2025-04-11,Business,354620
TRP-6228390,Mehwish Gill,"House 350, Street 14, Gulbahar, Peshawar",Baku,2024-08-24,Business,278471
TRP-2619339,M. Gill,"House No. 350, Gali 14, Gulbahar, Peshawar",Jeddah,2026-01-27,Business,517428
TRP-2106427,Syed Mehwish Gill,"House No. 350, Gali 14, Gulbahar, Peshawar",Baku,2025-05-14,First,373489
TRP-5635361,Chaudhary Danish Orakzai,H#268 St-39 PeoplesColony Faisalabad,Karachi,2026-01-02,Economy,64226
TRP-2586251,Zeeshan Gill,"House 114, Street 36, Gulgasht, Multan",Dubai,2025-08-15,First,301620
TRP-7932002,Zeeshan Gill,H#114 St-36 Gulgasht Multan,London,2024-10-14,Business,1054433
TRP-7455720,Maryam Sheikh,"House 351, Street 32, Model Town, Lahore",Jeddah,2024-08-21,Business,551301
TRP-4600429,Maryam Sheikh,مکان 351 گلی 32 Model Town لاہور,Istanbul,2025-08-01,Business,470328
TRP-8675364,Maryam شیخ,"House 351, Street 32, Model Town, Lahore",Kuala Lumpur,2026-02-09,First,531058
TRP-9657077,M. Sheikh,"House 351, Street 32, Model Town, Lahore",Dubai,2024-05-29,First,509935
TRP-8960294,Saad Warraich,"House No. 261, Gali 19, Cantt, Multan",Lahore,2025-12-12,Economy,46039
TRP-5864636,K.Sandhu,مکان 369 گلی 18 E-11/2 اسلام آباد,Kuala Lumpur,2025-02-17,Business,527224
TRP-3288444,K.Sandhu,"House No. 369, Gali 18, E-11/2, Islamabad",London,2024-11-22,Business,1146253
TRP-8598814,K.Sandhu,H#369 St-18 E-11/2 Islamabad,Baku,2024-02-10,First,373136
TRP-6648985,K. Sandhu,"House 369, Street 18, E-11/2, Islamabad",Dubai,2024-03-28,First,321240
TRP-9806031,R.Wazir,"House No. 370, Gali 25, G-13/1, Islamabad",Jeddah,2025-05-15,First,525783
TRP-5760537,T.Sheikh,"House 71, Street 2, Clifton Block 2, Karachi",Kuala Lumpur,2024-11-13,Business,486128
TRP-5795506,Syed Talha Sheikh,مکان 71 گلی 2 Clifton Block 2 کراچی,London,2026-04-29,Business,1114128
TRP-5465163,Malik Talha Sheikh,مکان 71 گلی 2 Clifton Block 2 کراچی,Jeddah,2024-07-24,First,356728
TRP-7360991,Talha Sheikh,"House 71, Street 2, Clifton Block 2, Karachi",Baku,2025-09-05,First,443355
TRP-5012576,Talha Sheikh,"House No. 71, Gali 2, Clifton Block 2, Karachi",London,2025-11-26,Business,1109507
TRP-5580842,S.Mehsud,"House 355, Street 20, D Ground, Faisalabad",Lahore,2025-11-15,Economy,43282
TRP-4520780,Malik Hamza Bukhari,H#13 St-23 I-8/4 Islamabad,Baku,2024-02-02,First,356827
TRP-2128654,Sardar Sufyan Raja,"House 290, Street 23, B-17, Islamabad",Lahore,2024-11-16,Economy,37512
TRP-1058458,Y. Tareen,مکان 362 گلی 17 Peoples Colony Faisalabad,Karachi,2024-01-28,Economy,69200
TRP-5492813,O.Kayani,"House 389, Street 36, G-13/1, Islamabad",Kuala Lumpur,2025-08-22,Business,595400
TRP-8411085,Rana Obaid Kayani,"House No. 389, Gali 36, G-13/1, Islamabad",Jeddah,2024-11-23,First,535277
TRP-3775122,Shahzad Shirazi,مکان 371 گلی 14 Shah Rukn-e-Alam Multan,Karachi,2024-12-18,Economy,62369
TRP-4316499,Z. Janjua,مکان 5 گلی 37 Satellite Town راولپنڈی,Karachi,2024-02-28,Economy,83123
TRP-5223164,Rana Noman Durrani,H#171 St-26 UniversityTown Peshawar,Karachi,2025-12-07,Economy,73773
TRP-4218957,Sardar Saba Mehsud,H#2 St-36 UniversityTown Peshawar,Skardu,2025-12-01,Economy,92942
TRP-4961505,Sadia Niazi,مکان 357 گلی 21 Chaklala Scheme 3 راولپنڈی,Lahore,2024-06-03,Economy,36679
TRP-7854501,Zubair Ansari,مکان 107 گلی 7 Model Town لاہور,Istanbul,2024-10-21,First,416481
TRP-7754863,Salman Khattak,H#225 St-19 ShahRukn-e-Alam Multan,Karachi,2024-08-05,Economy,69929
TRP-5678404,Rana Danish Malik,"House No. 130, Gali 27, Bahria Phase 4, Rawalpindi",Jeddah,2025-08-16,First,523605
TRP-8482130,D.Malik,"House 130, Street 27, Bahria Phase 4, Rawalpindi",Baku,2025-11-24,First,416692
TRP-7207447,Danish Malik,H#130 St-27 BahriaPhase4 Rawalpindi,Dubai,2026-03-24,Business,447474
TRP-5351242,S. Lodhi,"House No. 108, Gali 4, Shah Rukn-e-Alam, Multan",Dubai,2025-01-29,Business,335264
TRP-9322456,Saad Lodhi,مکان 108 گلی 4 Shah Rukn-e-Alam Multan,Istanbul,2025-08-26,First,549738
TRP-4405590,S. Lodhi,"House No. 108, Gali 4, Shah Rukn-e-Alam, Multan",Dubai,2024-09-18,First,365736
TRP-4519852,S.Lodhi,H#108 St-4 ShahRukn-e-Alam Multan,London,2025-11-15,Business,1227784
TRP-3601887,Saad Lodhi,"House 108, Street 4, Shah Rukn-e-Alam, Multan",Baku,2024-04-10,First,285262
TRP-3471612,Syed Imran Joiya,"House 212, Street 17, Gulbahar, Peshawar",Dubai,2024-03-31,Business,309504
TRP-2765567,Mian Imran Joiya,مکان 212 گلی 17 Gulbahar Peshawar,Kuala Lumpur,2026-04-26,First,531295
TRP-4986952,عمران Joiya,"House No. 212, Gali 17, Gulbahar, Peshawar",Istanbul,2025-08-17,First,517617
TRP-8501372,I. Joiya,"House 212, Street 17, Gulbahar, Peshawar",Baku,2024-02-16,Business,274986
TRP-3459746,Imran Joiya,مکان 212 گلی 17 Gulbahar Peshawar,Baku,2026-05-15,First,423518
TRP-6374019,Malik Maryam Joiya,مکان 323 گلی 10 Westridge راولپنڈی,Skardu,2024-11-01,Economy,117235
TRP-7700643,Malik Khadija Orakzai,H#202 St-35 ModelTown Lahore,Jeddah,2025-03-03,First,498864
TRP-7501128,K. Orakzai,"House No. 202, Gali 35, Model Town, Lahore",Istanbul,2026-03-26,First,375488
TRP-8067602,Ubaid شیخ,H#150 St-3 UniversityTown Peshawar,Lahore,2024-11-13,Economy,34828
TRP-8936629,L.Saddozai,H#113 St-36 JoharTown Lahore,Karachi,2024-05-08,Economy,63963
TRP-5287278,H. Virk,"House No. 351, Gali 23, Gulbahar, Peshawar",Karachi,2024-08-06,Economy,73779
TRP-4344078,Anas Kayani,مکان 94 گلی 26 D Ground Faisalabad,Dubai,2025-11-26,First,347721
