fbr_id,full_name,declared_income_pkr,tax_paid_pkr,filer_status,reported_address,phone_number
FBR-101577,N. Khokhar,1255608,95007,Filer,H#9 St-40 MadinaTown Faisalabad,03042075848
FBR-101578,H. Warraich,0,0,Filer,H#64 St-36 WapdaTown Lahore,03405389050
FBR-101579,Malik Sadia Rajput,2644848,150837,Filer,"House No. 265, Gali 13, DHA Phase 6, Karachi",03271353946
FBR-101580,Yasir Abbasi,43296792,2714889,Filer,"73-26 Cantt, Multan",+92 313 7853794
FBR-101581,Farah Durrani,3670908,159202,Filer,"House 153, Street 11, Model Town, Lahore",+92 327 5719135
FBR-101582,Rehan قریشی,3191424,182065,Filer,"43-30 Gulberg III, Lahore",+92 345 4817026
FBR-101583,Jawad Tareen,0,0,Non-Filer,"House 96, Street 26, DHA Phase 5, Lahore",03156703091
FBR-101584,Malik Rida Malik,36293628,1938627,Filer,"House No. 241, Gali 25, Cantt, Multan",+92 326 5694057
FBR-101585,Ayesha Malik,2692872,118236,Filer,"House 375, Street 7, Hayatabad Phase 3, Peshawar",03239404879
FBR-101586,Rana Babar Durrani,0,0,Non-Filer,"House No. 313, Gali 4, Westridge, Rawalpindi",03205860295
FBR-101587,Arsalan Dar,1728684,116439,Filer,"392-23 Bahria Phase 4, Rawalpindi",03185323775
FBR-101588,Mansoor Durrani,15829980,685706,Filer,"House 53, Street 6, Bahria Phase 4, Rawalpindi",03098629336
FBR-101590,Shoaib Butt,557508,48916,Filer,"House 371, Street 5, Clifton Block 2, Karachi",+92 309 9470588
FBR-101591,L. Qureshi,1127148,79304,Filer,H#399 St-36 NorthNazimabad Karachi,0313-8544825
FBR-101593,Yasir Orakzai,302412,22851,Filer,"House 242, Street 32, Gulshan-e-Iqbal, Karachi",03243008248
FBR-101594,N. Mehsud,1406136,69773,Filer,H#189 St-40 Westridge Rawalpindi,0322-1972156
FBR-101595,Rana Hamza Naqvi,3963204,221176,Filer,"House No. 147, Gali 7, Gulgasht, Multan",0344-4789035
FBR-101596,E. Malik,0,0,Non-Filer,H#388 St-27 PeoplesColony Faisalabad,0312-3645399
FBR-101598,S.Naqvi,29505984,1634795,Filer,مکان 383 گلی 3 Madina Town Faisalabad,0320-6662173
FBR-101600,عثمان Baig,1131564,58162,Filer,"267-14 Hayatabad Phase 3, Peshawar",03267674485
FBR-101601,Luqman Abbasi,3102444,186537,Filer,"House 38, Street 21, Shah Rukn-e-Alam, Multan",+92 303 1926782
FBR-101602,Ghulam شیخ,0,0,Non-Filer,"261-36 University Town, Peshawar",+92 316 2824919
FBR-101603,N.Khattak,991188,84449,Filer,مکان 269 گلی 17 Bahria Phase 4 راولپنڈی,0320-2943280
FBR-101604,Syed Hina Joiya,20268324,497787,Filer,"House No. 176, Gali 20, Hayatabad Phase 3, Peshawar",0317-9868569
FBR-101605,D.Khattak,0,0,Filer,مکان 371 گلی 8 Wapda Town لاہور,03358253587
FBR-101607,Khadija Mughal,957288,32011,Filer,"393-40 North Nazimabad, Karachi",03465972962
FBR-101608,Salman Naqvi,1607664,54006,Filer,"House 275, Street 24, Johar Town, Lahore",0346-5164118
FBR-101609,Haji Zubair Malik,2363160,167226,Filer,"House No. 159, Gali 37, Gulbahar, Peshawar",0323-1009576
FBR-101610,Haji Zubair Kakar,798756,26074,Filer,"House No. 207, Gali 37, Westridge, Rawalpindi",03407842069
FBR-101611,Adnan Warraich,2395140,69828,Filer,"235-27 Cantt, Multan",03412837024
FBR-101613,Chaudhary Irfan Khan,1886364,106917,Filer,"House No. 340, Gali 8, Model Town, Lahore",+92 319 8283798
FBR-101615,Syed Farhan Tarar,0,0,Non-Filer,"House No. 111, Gali 1, Cantt, Multan",0347-8146319
FBR-101616,Umar Naqvi,21709824,1333871,Filer,"House 173, Street 8, Wapda Town, Lahore",+92 323 5480306
FBR-101618,Rauf Shirazi,2176344,153503,Filer,"House 33, Street 4, North Nazimabad, Karachi",0306-9454027
FBR-101619,M.Cheema,0,0,Non-Filer,مکان 25 گلی 5 Hayatabad Phase 3 Peshawar,03381939293
FBR-101620,Saba Shirazi,38916288,1317606,Filer,"House 165, Street 4, B-17, Islamabad",03363972741
FBR-101621,Sufyan Khattak,646536,52325,Filer,"House 26, Street 24, DHA Phase 6, Karachi",03464430413
FBR-101622,S. Shirazi,0,0,Non-Filer,H#84 St-4 ModelTown Lahore,+92 332 7764896
FBR-101623,Farhan ملک,39889488,2571873,Filer,"382-32 Peoples Colony, Faisalabad",0336-1800191
FBR-101624,Kamran Kakar,456048,34318,Filer,"House 12, Street 26, University Town, Peshawar",+92 319 8022978
FBR-101625,Haris Khokhar,615600,46809,Filer,"House 68, Street 21, Satellite Town, Rawalpindi",+92 322 4399375
FBR-101626,A. Khokhar,0,0,Non-Filer,H#238 St-1 PeoplesColony Faisalabad,0312-2705514
FBR-101627,Fahad Gondal,26962668,1757630,Filer,"122-33 University Town, Peshawar",+92 322 8847168
FBR-101628,Khalid Siddiqui,0,0,Filer,"House 230, Street 5, Bahria Phase 4, Rawalpindi",+92 344 6152253
FBR-101629,Khadija Bhatti,1292808,43682,Filer,"203-19 F-8/3, Islamabad",+92 340 2585719
FBR-101630,A. Joiya,692940,28364,Filer,H#53 St-26 ChaklalaScheme3 Rawalpindi,0338-2816680
FBR-101631,Farah Kazmi,18780084,1630500,Filer,"39-1 Bahria Phase 4, Rawalpindi",03119247265
FBR-101633,Sufyan Gondal,25627692,1269806,Filer,"119-35 University Town, Peshawar",0311-9645304
FBR-101634,Obaid ملک,0,0,Non-Filer,"294-29 Johar Town, Lahore",+92 307 8192211
FBR-101635,Zafar Orakzai,974160,82118,Filer,"House 255, Street 16, E-11/2, Islamabad",0338-3458603
FBR-101636,K. Rizvi,427776,21001,Filer,H#338 St-11 SatelliteTown Rawalpindi,+92 313 6860345
FBR-101637,Gul Wazir,1905852,130187,Filer,"House 398, Street 22, DHA Phase 5, Lahore",03472759945
FBR-101638,R.Chaudhry,32587752,986888,Filer,مکان 395 گلی 12 D Ground Faisalabad,03207525347
FBR-101639,I.Butt,424512,13205,Filer,مکان 274 گلی 18 D Ground Faisalabad,03165845328
FBR-101640,Shahzad Butt,0,0,Non-Filer,"House 18, Street 39, University Town, Peshawar",03188267065
FBR-101641,A.Mirza,0,0,Non-Filer,مکان 153 گلی 39 Cantt Multan,03299593384
FBR-101643,T.Virk,1450680,35519,Filer,مکان 277 گلی 12 DHA Phase 6 کراچی,+92 309 8583409
FBR-101645,Nimra Gilani,1200204,62913,Filer,"House 368, Street 10, North Nazimabad, Karachi",03159659004
FBR-101646,U. Rizvi,0,0,Non-Filer,H#1 St-26 WapdaTown Lahore,0313-7185439
FBR-101647,Syed Bushra Sandhu,492048,24678,Filer,"House No. 196, Gali 40, University Town, Peshawar",0327-1642832
FBR-101648,Sardar Zainab Ansari,3439248,275951,Filer,"House No. 176, Gali 24, Gulbahar, Peshawar",03244062782
FBR-101649,Haris Awan,23151912,700119,Filer,"House 151, Street 12, Wapda Town, Lahore",03129937275
FBR-101650,Mansoor Gondal,3022836,259179,Filer,"House 280, Street 37, Hayatabad Phase 3, Peshawar",0305-7793112
FBR-101651,T. Rizvi,435144,37723,Filer,H#370 St-31 UniversityTown Peshawar,0315-7527621
FBR-101652,Nasir Bukhari,696732,35007,Filer,"176-34 Bahria Phase 4, Rawalpindi",0345-2714979
FBR-101653,Asad Zaidi,739356,28873,Filer,"190-24 Shah Rukn-e-Alam, Multan",0315-6006926
FBR-101654,A.Malik,1714824,46208,Filer,مکان 388 گلی 32 Madina Town Faisalabad,0323-3281150
FBR-101655,Gul Kazmi,3058920,170000,Filer,"39-8 Gulbahar, Peshawar",03462623994
FBR-101657,A.Bhatti,629892,23891,Filer,مکان 104 گلی 7 University Town Peshawar,0333-3418332
FBR-101658,Mian Yousuf Durrani,2631972,228774,Filer,"House No. 50, Gali 16, Gulbahar, Peshawar",0337-6323750
FBR-101659,A. Orakzai,40590132,3449294,Filer,H#56 St-19 Gulbahar Peshawar,0300-6936777
FBR-101660,H.Siddiqui,3231120,253370,Filer,مکان 269 گلی 31 Gulgasht Multan,+92 340 3208458
FBR-101661,Shahzad Janjua,738360,62802,Filer,"House 270, Street 36, Gulbahar, Peshawar",0326-3731154
FBR-101662,Q.Tarar,24631548,2106373,Filer,مکان 396 گلی 38 I-8/4 اسلام آباد,03468546050
FBR-101663,J. Awan,646032,51020,Filer,H#262 St-22 Gulshan-e-Iqbal Karachi,03286696472
FBR-101664,Madiha Yousafzai,636672,16757,Filer,"258-9 Johar Town, Lahore",0329-2990747
FBR-101665,B.Malik,2420172,168827,Filer,مکان 21 گلی 3 Satellite Town راولپنڈی,03147249573
FBR-101666,Syed Faisal Janjua,1172580,35830,Filer,"House No. 167, Gali 21, Satellite Town, Rawalpindi",+92 303 1093444
FBR-101668,L. Bukhari,646860,50418,Filer,H#252 St-10 DGround Faisalabad,+92 333 8097975
FBR-101670,N.Chaudhry,1861008,54256,Filer,مکان 89 گلی 35 Peoples Colony Faisalabad,0302-4194779
FBR-101671,U.Khan,30506148,1069322,Filer,مکان 320 گلی 6 Shah Rukn-e-Alam Multan,0306-1136144
FBR-101672,N.Hashmi,3927432,337812,Filer,مکان 368 گلی 36 Bahria Phase 4 راولپنڈی,03351406434
FBR-101673,N. Naqvi,22703364,1603173,Filer,H#341 St-30 Cantt Multan,+92 312 6873497
FBR-101674,Ibrahim Zaidi,1527696,97514,Filer,"248-9 Shah Rukn-e-Alam, Multan",+92 332 1548510
FBR-101675,Fatima Kakar,1294044,65639,Filer,"House 380, Street 30, Gulbahar, Peshawar",03385044801
FBR-101676,S. Ansari,3746472,131106,Filer,H#62 St-31 ShahRukn-e-Alam Multan,03118669985
FBR-101677,Rana Madiha Durrani,783504,64954,Filer,"House No. 15, Gali 21, Bahria Phase 4, Rawalpindi",03123603683
FBR-101678,Rehan Saddozai,1865160,159602,Filer,"House 52, Street 28, DHA Phase 6, Karachi",03292264379
FBR-101679,Chaudhary Arsalan Mughal,25105236,743369,Filer,"House No. 360, Gali 16, Gulberg III, Lahore",+92 348 4408903
FBR-101680,Sajid Tarar,1083060,93279,Filer,"372-30 E-11/2, Islamabad",+92 333 3710555
FBR-101681,Amna Cheema,0,0,Non-Filer,"House 296, Street 32, Gulberg III, Lahore",+92 341 4027624
FBR-101682,Muhammad Ansari,0,0,Non-Filer,"House 226, Street 5, Peoples Colony, Faisalabad",0310-6555099
FBR-101686,N. Orakzai,0,0,Non-Filer,H#361 St-24 Gulgasht Multan,0345-4098017
FBR-101687,Usman Baig,27059412,2196051,Filer,"House 155, Street 16, I-8/4, Islamabad",0331-6381025
FBR-101689,Chaudhary Bushra Malik,0,0,Non-Filer,"House No. 102, Gali 31, I-8/4, Islamabad",0328-4235507
FBR-101690,Amna Tarar,1909572,113595,Filer,"House 108, Street 38, Clifton Block 2, Karachi",0331-2932234
FBR-101691,R.Abbasi,1684560,134414,Filer,مکان 81 گلی 8 F-8/3 اسلام آباد,03368827457
FBR-101692,Rana Laiba Kakar,2096904,88095,Filer,"House No. 46, Gali 8, Gulgasht, Multan",0306-7756122
FBR-101693,Usman Siddiqui,455664,22181,Filer,"House 17, Street 29, D Ground, Faisalabad",+92 315 9877751
FBR-101694,Nimra Saddozai,1044360,76283,Filer,"19-19 Cantt, Multan",+92 302 4045980
FBR-101695,B. Ansari,2749596,224687,Filer,H#398 St-34 Gulshan-e-Iqbal Karachi,0318-9305111
FBR-101698,Zara Khan,0,0,Non-Filer,"House 367, Street 37, Hayatabad Phase 3, Peshawar",03453150894
FBR-101699,Zeeshan Gondal,3267012,263205,Filer,"House 73, Street 18, Clifton Block 2, Karachi",0308-6117336
FBR-101701,Bilal Sial,1347036,93062,Filer,"House 315, Street 11, I-8/4, Islamabad",+92 333 9302324
FBR-101702,Sufyan Durrani,2730408,181351,Filer,"221-28 Cantt, Multan",0340-7917936
FBR-101703,Hina Khattak,0,0,Filer,"House 164, Street 17, I-8/4, Islamabad",03104721805
FBR-101704,Haji Yasir Sheikh,25115196,1197895,Filer,"House No. 316, Gali 24, G-10/2, Islamabad",+92 337 8574470
FBR-101705,Nimra چوہدری,497604,38516,Filer,"303-23 Model Town, Lahore",0324-8133170
FBR-101706,Sardar Zafar Qureshi,1705596,150352,Filer,"House No. 237, Gali 28, Chaklala Scheme 3, Rawalpindi",03011740271
FBR-101707,فاطمہ Siddiqui,1526100,32519,Filer,"14-27 F-8/3, Islamabad",+92 343 2684049
FBR-101708,Sardar Mustafa Mughal,1151772,102915,Filer,"House No. 279, Gali 1, Clifton Block 2, Karachi",+92 341 7144552
FBR-101709,N. Qureshi,22006896,1457813,Filer,H#238 St-6 DHAPhase5 Lahore,+92 318 1712203
FBR-101710,B. Khokhar,686940,51498,Filer,H#171 St-6 Cantt Multan,03107443863
FBR-101711,Mubashir Baig,27162396,1125186,Filer,"90-8 University Town, Peshawar",03101292420
FBR-101712,M. Naqvi,1718088,114527,Filer,H#229 St-28 ShahRukn-e-Alam Multan,+92 339 5257397
FBR-101714,Syed Mansoor Sial,673548,34936,Filer,"House No. 41, Gali 23, Hayatabad Phase 3, Peshawar",0341-9801594
FBR-101716,Fahad شیخ,0,0,Non-Filer,"342-30 North Nazimabad, Karachi",0304-1626641
FBR-101717,Chaudhary Zainab Kakar,1373844,49110,Filer,"House No. 367, Gali 37, Peoples Colony, Faisalabad",+92 329 1050782
FBR-101718,Saqib Ansari,690780,56093,Filer,"313-39 I-8/4, Islamabad",03405993383
FBR-101719,Mansoor Shirazi,15653784,438676,Filer,"House 328, Street 15, Madina Town, Faisalabad",03038772007
FBR-101720,P.Virk,4011072,237556,Filer,مکان 384 گلی 19 D Ground Faisalabad,0306-7408963
FBR-101721,Irfan Sheikh,20216724,733895,Filer,"House 293, Street 18, North Nazimabad, Karachi",+92 313 3922514
FBR-101722,J. Kazmi,10337880,262980,Filer,H#305 St-19 Gulgasht Multan,03492911569
FBR-101723,Kamran Bangash,3858732,242957,Filer,"House 85, Street 28, University Town, Peshawar",+92 310 4596066
FBR-101725,T. Janjua,365664,17663,Filer,H#293 St-33 WapdaTown Lahore,0348-8525927
FBR-101726,Sufyan ملک,613776,23381,Filer,"258-38 Gulgasht, Multan",0328-1512305
FBR-101729,Syed Saqib Rajput,0,0,Non-Filer,"House No. 93, Gali 13, Cantt, Multan",03066862751
FBR-101730,Sardar Waqas Kazmi,47457276,1963515,Filer,"House No. 85, Gali 39, Gulshan-e-Iqbal, Karachi",0338-9467237
FBR-101731,M.Bukhari,0,0,Filer,مکان 341 گلی 4 Shah Rukn-e-Alam Multan,0320-6949892
FBR-101732,K. Sial,43533216,3199650,Filer,H#219 St-3 I-8/4 Islamabad,0338-5162620
FBR-101733,Syed Javeria Zaidi,817968,51181,Filer,"House No. 171, Gali 25, Peoples Colony, Faisalabad",0342-5444814
FBR-101734,Rana Farah Khattak,2524392,215958,Filer,"House No. 150, Gali 3, DHA Phase 6, Karachi",03465748622
FBR-101735,N. Kayani,1033068,35834,Filer,H#14 St-18 MadinaTown Faisalabad,0338-6241096
FBR-101736,A.Zaidi,36910932,3312276,Filer,مکان 198 گلی 10 DHA Phase 5 لاہور,03155079515
FBR-101737,Z.Awan,0,0,Filer,مکان 294 گلی 15 G-13/1 اسلام آباد,03287713076
FBR-101739,S.Niazi,0,0,Non-Filer,مکان 58 گلی 38 F-8/3 اسلام آباد,0315-3738798
FBR-101742,Qasim Bhatti,669648,20303,Filer,"99-19 Cantt, Multan",+92 320 7985879
FBR-101744,محمد Warraich,14863992,447251,Filer,"50-18 DHA Phase 6, Karachi",+92 307 5544445
FBR-101745,Syed Shoaib Bhatti,0,0,Non-Filer,"House No. 202, Gali 25, Peoples Colony, Faisalabad",03288083090
FBR-101747,Atif Cheema,0,0,Filer,"161-4 Madina Town, Faisalabad",03013261026
FBR-101748,Hafsa Kakar,30864216,2482545,Filer,"127-25 Gulshan-e-Iqbal, Karachi",0305-2902343
FBR-101749,Hafsa Durrani,3544464,314546,Filer,"306-35 F-8/3, Islamabad",+92 346 4475258
FBR-101750,Lubna Khattak,4014552,242128,Filer,"House 264, Street 38, Satellite Town, Rawalpindi",03257247640
FBR-101753,Atif Sial,567312,46109,Filer,"House 8, Street 20, Johar Town, Lahore",+92 326 7110052
FBR-101754,M.Malik,1783272,50475,Filer,مکان 158 گلی 21 Madina Town Faisalabad,03139496348
FBR-101755,Yasir Sandhu,1641984,35612,Filer,"196-9 Model Town, Lahore",03166645656
FBR-101756,Mansoor Afridi,634620,17761,Filer,"House 312, Street 23, Wapda Town, Lahore",03101153613
FBR-101758,N. Awan,1588608,118774,Filer,H#314 St-5 UniversityTown Peshawar,0330-2739064
FBR-101759,Salman Sandhu,722196,25292,Filer,"House 129, Street 35, Gulbahar, Peshawar",0346-2006106
FBR-101760,احمد قریشی,3214632,71356,Filer,"247-32 North Nazimabad, Karachi",0342-4286384
FBR-101761,Sufyan خان,359868,11585,Filer,"229-9 University Town, Peshawar",03343753307
FBR-101762,Rashid Durrani,676476,45969,Filer,"28-14 F-8/3, Islamabad",03444838753
FBR-101763,Ehsan Gondal,41588676,2377844,Filer,"357-38 Gulshan-e-Iqbal, Karachi",+92 338 1806878
FBR-101764,Rana Junaid Sandhu,2553108,164230,Filer,"House No. 90, Gali 20, Wapda Town, Lahore",03114901721
FBR-101765,Rana Ibrahim Tareen,0,0,Non-Filer,"House No. 17, Gali 28, DHA Phase 5, Lahore",+92 324 7164406
FBR-101766,Haris Chaudhry,366732,31513,Filer,"House 100, Street 10, F-8/3, Islamabad",03349241865
FBR-101767,Syed Taimoor Joiya,2165616,51139,Filer,"House No. 392, Gali 14, University Town, Peshawar",+92 314 3791018
FBR-101768,N.Rizvi,0,0,Filer,مکان 38 گلی 31 DHA Phase 6 کراچی,0320-2019689
FBR-101770,Sajid Yousafzai,3453540,196776,Filer,"House 118, Street 20, Chaklala Scheme 3, Rawalpindi",03002742095
FBR-101771,Sufyan Rajput,3221544,207495,Filer,"House 264, Street 5, Madina Town, Faisalabad",+92 335 3889875
FBR-101772,Nadeem Kayani,531000,37276,Filer,"273-14 Clifton Block 2, Karachi",+92 345 2106581
FBR-101774,Fatima Wazir,17401584,724927,Filer,"House 377, Street 25, Wapda Town, Lahore",03498140130
FBR-101776,Mian Hafsa Awan,2644848,130980,Filer,"House No. 120, Gali 3, Model Town, Lahore",03097397798
FBR-101777,Shahzad Dar,1609296,126722,Filer,"House 333, Street 15, Gulbahar, Peshawar",03473730224
FBR-101778,A. Siddiqui,2044656,146187,Filer,H#282 St-32 Gulgasht Multan,03063635975
FBR-101779,Syed Sana Kazmi,1695924,82169,Filer,"House No. 296, Gali 36, B-17, Islamabad",0312-3444535
FBR-101780,احمد Ansari,15368724,877829,Filer,"2-2 Bahria Phase 4, Rawalpindi",+92 308 7474995
FBR-101781,عثمان ملک,24471576,2111296,Filer,"306-36 D Ground, Faisalabad",0310-8312193
FBR-101782,Umar Sandhu,0,0,Non-Filer,"House 148, Street 4, Clifton Block 2, Karachi",+92 318 5854705
FBR-101783,Haji Mahnoor Kazmi,3531108,138759,Filer,"House No. 248, Gali 18, Hayatabad Phase 3, Peshawar",0338-3319495
FBR-101784,M.Bhatti,617928,40783,Filer,مکان 51 گلی 3 Gulbahar Peshawar,+92 303 1283563
FBR-101785,T.Khan,1249884,55092,Filer,مکان 169 گلی 38 Gulberg III لاہور,+92 337 2250454
FBR-101786,Rana Rauf Sial,3293928,84336,Filer,"House No. 217, Gali 18, Shah Rukn-e-Alam, Multan",03011218806
FBR-101788,M. Bukhari,453072,34311,Filer,H#241 St-3 WapdaTown Lahore,+92 349 1252403
FBR-101789,R.Tarar,40897728,2039300,Filer,مکان 151 گلی 36 Peoples Colony Faisalabad,03169963996
FBR-101790,Nasir Mughal,41574636,1958906,Filer,"8-34 North Nazimabad, Karachi",03188272068
FBR-101791,Mian Rabia Siddiqui,27871452,1433335,Filer,"House No. 315, Gali 5, North Nazimabad, Karachi",03207224275
FBR-101792,Ubaid Chaudhry,404352,31575,Filer,"House 194, Street 2, Madina Town, Faisalabad",0343-3122388
FBR-101793,R.Orakzai,1454880,73510,Filer,مکان 233 گلی 34 University Town Peshawar,+92 348 4133513
FBR-101794,Mian Sadia Khan,15527988,999698,Filer,"House No. 189, Gali 9, Gulbahar, Peshawar",+92 307 7060046
FBR-101795,Ubaid Hashmi,0,0,Non-Filer,"362-6 Gulshan-e-Iqbal, Karachi",+92 317 5979441
FBR-101796,Zeeshan Rizvi,18510012,786116,Filer,"283-10 Gulgasht, Multan",0321-7758079
FBR-101797,Waqas Abbasi,507876,12155,Filer,"House 172, Street 33, Madina Town, Faisalabad",0341-8537652
FBR-101800,Lubna Gilani,1292436,83351,Filer,"House 26, Street 5, B-17, Islamabad",+92 333 6740679
FBR-101801,Ubaid Mughal,1057896,37529,Filer,"143-31 Bahria Phase 4, Rawalpindi",03183733931
FBR-101802,M. Sheikh,14134344,849224,Filer,H#267 St-34 E-11/2 Islamabad,03125392569
FBR-101803,Haji Naveed Tarar,742332,58367,Filer,"House No. 278, Gali 24, E-11/2, Islamabad",0307-2105804
FBR-101804,U. Orakzai,3878112,311300,Filer,H#47 St-8 HayatabadPhase3 Peshawar,03451017208
FBR-101805,A. Wazir,646488,53683,Filer,H#96 St-28 I-8/4 Islamabad,0310-3403875
FBR-101806,B. Gilani,1052520,67611,Filer,H#23 St-3 BahriaPhase4 Rawalpindi,03318217356
FBR-101807,Muhammad Rajput,1846140,134495,Filer,"House 259, Street 37, DHA Phase 5, Lahore",03286489988
FBR-101808,Syed Rabia Naqvi,2577468,123235,Filer,"House No. 304, Gali 36, North Nazimabad, Karachi",+92 343 7914310
FBR-101809,Waseem Rajput,2915724,187913,Filer,"House 212, Street 6, Hayatabad Phase 3, Peshawar",+92 348 3369793
FBR-101810,Rana Maryam Raja,822180,32725,Filer,"House No. 19, Gali 17, Satellite Town, Rawalpindi",+92 335 4205918
FBR-101812,Ehsan Abbasi,19352064,1534847,Filer,"House 208, Street 18, Clifton Block 2, Karachi",03461652932
FBR-101814,Khalid Afridi,3755496,105209,Filer,"House 208, Street 9, University Town, Peshawar",+92 314 8091405
FBR-101815,Waseem Bangash,3458112,139525,Filer,"House 185, Street 29, E-11/2, Islamabad",0345-6912948
FBR-101816,W.Dar,4064100,290893,Filer,مکان 374 گلی 1 Peoples Colony Faisalabad,+92 340 6591955
FBR-101817,Saba Orakzai,663876,52162,Filer,"342-39 DHA Phase 5, Lahore",0303-2673189
FBR-101818,Syed Ayesha Virk,836328,52752,Filer,"House No. 352, Gali 2, G-13/1, Islamabad",03155948136
FBR-101819,L. Sheikh,2646420,154807,Filer,H#91 St-11 Gulgasht Multan,0342-8845208
FBR-101820,Kinza راجہ,745032,15923,Filer,"1-6 Cantt, Multan",+92 312 8344014
FBR-101821,Ghulam شیخ,2111916,122140,Filer,"214-4 F-8/3, Islamabad",+92 305 2862166
FBR-101822,F.Khattak,11805828,853161,Filer,مکان 302 گلی 17 Gulgasht Multan,0307-1622731
FBR-101823,A.Qureshi,0,0,Non-Filer,مکان 361 گلی 13 University Town Peshawar,+92 317 1830765
FBR-101824,U. Malik,309588,11931,Filer,H#25 St-1 SatelliteTown Rawalpindi,+92 334 4627767
FBR-101825,N. Orakzai,35092080,1121314,Filer,H#2 St-18 PeoplesColony Faisalabad,0322-1527353
FBR-101826,Mehwish Orakzai,564876,18432,Filer,"House 33, Street 5, University Town, Peshawar",0344-2573623
FBR-101827,Mehwish Yousafzai,3400596,288015,Filer,"178-16 Chaklala Scheme 3, Rawalpindi",0329-6712098
FBR-101828,Chaudhary Faisal Butt,37156476,2416496,Filer,"House No. 250, Gali 37, E-11/2, Islamabad",03107824943
FBR-101829,Imran Chaudhry,676680,31442,Filer,"House 368, Street 29, Madina Town, Faisalabad",03341739687
FBR-101830,A. Lodhi,0,0,Filer,H#65 St-14 Gulgasht Multan,+92 319 5848213
FBR-101831,A. Khan,3149040,244422,Filer,H#235 St-25 NorthNazimabad Karachi,0315-6504465
FBR-101832,احمد چوہدری,3850152,154609,Filer,"195-21 DHA Phase 6, Karachi",0322-7562626
FBR-101833,M.Kayani,1559244,63761,Filer,مکان 322 گلی 12 Satellite Town راولپنڈی,0342-4671444
FBR-101834,Kamran Khan,3564684,133683,Filer,"House 293, Street 3, Cantt, Multan",03133480926
FBR-101835,فاطمہ Kayani,1816140,124071,Filer,"78-8 Satellite Town, Rawalpindi",+92 306 7586434
